player_id,player_name,Age,nationality,position,team_id,team_name,stats_id,established_year,coach_name,home_city,match_id,date,location,teamId_A,teamId_B,Score_A,Score_B,match_attendance,Goals,matches_played,tournament_Id,tournament_name,tournament_startDate,tournament_endDate,winner_teamId,VenueId,VenueName,capacity,SponsorshipId,SponsorName,ContractAmt,ContractStartDate,ContractEndDate,Injury_Id,InjuryDescription,InjuryDate,RecoveryTime,sale_id,item_id,SaleDate,Quantity,TotalSaleAmt,item_name,Price,StockQuantity
2826,Neville Harker,24,China,Midfielder,7,Panthers,9188,1946,Ogdon Ayscough,Garmo,370,07/17/1996,Kerema,3,2,9,1,83461,3,86,64,Epic Clash Challenge,12-11-1994,10-05-2020,5,12,Pixel Park,19909,87,Janos Potapczuk,839303,08/21/1994,11-07-2015,5,Elbow Tendonitis,02-09-2022,1,734,1,09/15/1995,899,23273,Coach Clipboard,627,5972
2827,Justin Busain,30,Serbia,Goalkeeper,1,Eagles,9162,2012,Mercie Antoney,Kruševac,416,09-12-2005,Banquero,10,9,0,3,77336,10,81,17,Grand Arena Showdown,02-09-2011,08-06-1995,3,29,Ruby Ridge Arena,55398,19,Berny Kingsnod,386435,06/24/2013,08/18/2015,9,Wrist Sprain,03-09-1999,3,519,3,10-09-2006,22,72223,Stadium Seat Cushion,822,9185
2828,Alexis Tyhurst,18,China,Midfielder,1,Falcons,9332,1993,Tonie Dannatt,Xujia,356,07/14/2013,Sulūk,8,2,4,4,74807,10,83,69,Ultimate Warrior Showdown,10/30/1995,02-05-1989,10,14,Celestial Court,60549,37,Breanne Heliar,288698,03/14/2014,01-06-1991,1,Pulled Quad,10-08-1993,8,682,4,05-10-2001,669,36498,Referee Whistle,842,9393
2829,Cate Guitte,39,Indonesia,Defender,2,Thunder,916,1984,Derron Armer,Cinyawang,342,08/23/2006,Welisara,6,10,10,2,21652,7,75,24,Ultimate Warrior Showdown,06/24/1999,08/25/2008,8,16,Violet Valley,20592,6,Virgil Ortas,311486,06/20/2023,07-01-2003,18,Achilles Tendonitis,04-08-1982,4,902,1,11/25/1998,271,83234,Training Cones,113,1445
2830,Leonid Bourdas,30,Philippines,Midfielder,3,Thunder,3050,1952,Archibaldo Mitchall,San Jose,315,03/21/2009,Pizarrete,6,1,3,2,8663,10,99,13,Battle Royale Bash,01/21/2021,04-05-1980,2,18,Emerald Gardens,35629,78,Moyna Grinval,701871,10/13/1984,08-07-2006,3,Knee Injury,05/19/1983,2,740,8,08/28/1991,295,48845,Water Bottle Holder,625,7469
2831,Hillel Raoux,24,Peru,Midfielder,9,Wolves,8279,2007,Duane Ivkovic,Cuchumbaya,281,03-08-2006,Armação,5,1,3,8,86351,4,88,14,Champion's Cup,03/31/1991,12-09-1984,2,6,Whimsical Woods,93889,62,Gran Augie,467438,01-07-1988,04/15/1984,7,Hip Flexor Strain,03-02-2020,10,524,8,04/22/1986,212,63141,Sweatband Set,606,7190
2832,Washington Natte,40,Vietnam,Goalkeeper,7,Bears,6963,1980,Lauryn Dungey,Hồ Xá,209,08/27/1981,Červená Voda,4,3,4,7,28629,6,2,88,Master's Duel,04/27/1998,06-06-2019,7,32,Sapphire Stadium,33481,33,Julianna McCool,604661,10/17/2010,07-09-1999,4,Ankle Sprain,12/23/2021,11,630,9,07/24/2005,855,7889,Team Scarf,998,2312
2833,Barbey Foxten,25,Philippines,Defender,4,Tigers,697,1941,Reyna Gotcliff,Sagud-Bahley,140,06/21/2020,Oslo,2,9,6,6,43623,1,7,61,Supreme Showdown Series,12/14/2004,04-10-2008,6,36,Diamond Dome,30278,19,Alphonso Glasman,987716,03/14/1998,12-03-1993,16,Hip Flexor Strain,01-06-1998,3,509,6,07/29/2007,359,24446,Football Jersey,275,8257
2834,Wynn Samwyse,43,China,Defender,3,Wolves,7561,1999,Granville Folley,Niejiahe,277,04/29/2006,Hengpi,7,3,0,6,11303,10,11,97,Supreme Showdown Series,09-09-2000,10-06-2013,2,40,Starlight Park,72611,55,Fanny Habbema,347710,06-06-2011,02/26/2021,13,Facial Laceration,05-05-1988,10,59,3,04-05-2015,59,79338,Coach Clipboard,76,5764
2835,Aloin Roman,44,China,Midfielder,8,Wolves,3739,1946,Clemmy MacCarrick,Qingshan,172,01-03-1988,Dobryatino,4,8,3,10,9654,5,1,50,Legendary Battle Royale,09-08-2002,09-12-2018,9,49,Magical Mall,58793,15,Carola Tiuit,160537,10-10-1985,02-02-1982,7,Plantar Fasciitis,01-11-2006,2,598,9,05-03-2012,521,35142,Training Cones,314,2219
2836,Diandra Cosslett,39,Philippines,Forward,6,Lions,6464,1963,Rubin Ellacott,Corcuera,331,01-08-1995,Tamboril,5,7,2,1,4385,0,63,31,Master's Duel,05/20/1989,02-02-2007,9,42,Moonlight Arena,96816,8,Symon Daniel,688720,06/26/2022,09/26/2002,4,Rib Contusion,12/18/2010,9,310,2,12/16/2022,909,62995,Soccer Ball,824,7835
2837,Marcelia Denford,44,Egypt,Forward,8,Panthers,3186,1999,Gaby Vallerine,Sīdī Sālim,358,12-03-2016,Pršovce,6,2,1,10,58848,10,96,92,Supreme Showdown Series,12-06-2015,05-09-1994,8,26,Mythical Mountain,55525,92,Essy Jefferys,317037,01-06-1990,12/24/1981,4,Shin Splints,06/27/2011,4,726,2,08/24/1986,351,68912,Stadium Seat Cushion,464,8255
2838,Edmon Mandrier,21,Iran,Forward,7,Panthers,245,1947,Dallon Hartzogs,Nūrābād,354,03-02-2021,Al Muharraq,1,10,9,10,79371,3,3,3,Epic Clash Challenge,08-03-1993,11-08-1995,4,40,Wonderland Stadium,3850,4,Robena Marden,558826,09/26/1987,01/28/2011,8,Wrist Sprain,02/16/2017,10,220,8,12/25/2009,403,47469,Coach Clipboard,220,6077
2839,Damon Demkowicz,40,Portugal,Defender,7,Falcons,688,1998,Lek FitzGibbon,Sobrosa,175,10/17/2018,Cumba,6,10,7,10,77439,0,37,88,Champion's Cup,09/24/2008,05/25/1988,8,47,Dreamland Dome,61025,93,Kym Highwood,312918,09/28/2015,01/22/2008,5,Shin Splints,05/22/1984,7,7,5,11/27/2006,244,91030,Team Scarf,280,391
2840,Bernard Chotty,24,China,Midfielder,10,Thunder,3074,2003,Katey Mapowder,Putang,364,03/22/1996,Gwio Kura,4,9,8,5,10255,10,76,82,Supreme Showdown Series,08-08-1989,03/17/2021,6,41,Heroic Hall,42307,54,Oriana Urch,529317,04/15/2006,07/26/2003,5,Shin Splints,11-02-1994,6,456,3,05/31/2000,592,59075,Soccer Ball,387,9103
2841,Calhoun Willmett,19,Russia,Defender,7,Falcons,7272,2022,Gunter Petrus,Naurskaya,220,09-02-2005,Itapecerica da Serra,7,2,10,6,40800,10,15,32,Legendary Battle Royale,03/21/2008,02-06-1994,6,34,Azure Arena,41118,60,Blondy Whatson,688708,04-06-2019,11-12-2001,7,Torn ACL,06/25/2022,10,8,6,11/20/2008,597,11400,Team Scarf,254,1785
2842,Christye Ralls,29,China,Forward,3,Tigers,3804,1944,Tonie Goldring,Pingshan,473,09-01-2003,Dubova (Driloni),6,7,9,1,29798,7,62,82,Gladiator Games,12-02-2019,01-05-2022,10,50,Whimsical Woods,8024,52,Nappy Witz,343131,12/13/1986,02/20/2023,20,Facial Laceration,03/31/2007,4,882,10,10-07-2000,124,35669,Coach Clipboard,174,8499
2843,Selma Satterthwaite,39,Russia,Forward,2,Panthers,1764,1943,Reilly Longstaffe,Ochakovo-Matveyevskoye,166,01-09-1994,Lakshmīpur,3,2,0,1,85037,4,79,93,Epic Clash Challenge,09-10-1997,05-02-1984,1,32,Copper Coliseum,69386,47,Paddy Tweed,833282,08-11-2000,07-11-2015,18,Shoulder Dislocation,03/20/1984,9,125,6,07/27/1991,509,71007,Referee Whistle,277,8561
2844,Winnifred Holyard,19,Indonesia,Midfielder,2,Sharks,5078,1979,Heywood Leacock,Banjar Penyalin,319,11/28/2015,Kungsbacka,1,8,5,5,71445,0,45,3,Mega Masters Tournament,03-02-2007,05/13/2021,9,49,Copper Coliseum,74825,81,Zebulon Emps,561451,07-05-2014,11-09-2010,16,Wrist Sprain,03-11-1982,1,726,5,08-06-2023,398,48250,Soccer Ball,884,6910
2845,Cosmo Winkett,40,China,Forward,7,Dragons,3416,2002,Denys Von Oertzen,Machang,280,11/15/2008,Jiaoziya,7,9,3,10,69446,6,65,33,Ultimate Warrior Showdown,07-04-2019,06-09-2019,7,27,Mythical Meadow,16086,85,Vin Almon,840016,04/19/2014,07-06-2015,15,Elbow Tendonitis,05/22/2000,4,379,3,05/21/2016,641,14765,Team Scarf,252,1686
2846,Alex Hughs,33,China,Forward,5,Wolves,6879,1971,Brendan Moodie,Xinxiang,187,07/30/2015,MacArthur,1,9,1,10,39891,1,76,36,Gladiator Games,02/20/2001,06-08-2017,7,1,Bronze Bowl,70807,58,Waverly Perton,640385,11/26/1987,05/24/1995,7,Elbow Tendonitis,06/19/1990,6,820,1,11-12-1989,456,12636,Team Scarf,776,7283
2847,Verile Scranedge,40,Morocco,Defender,10,Lions,5803,2023,Merissa Forre,Sidi Lamine,340,12/29/1982,Gujrāt,3,8,2,0,2437,3,21,8,Ultimate Showdown,03/31/2020,07/13/1999,2,18,Starlight Park,67566,47,Gearard Elstow,790143,08/18/2005,05/22/1992,15,Shin Splints,03-01-1992,6,782,4,03/30/1981,291,62800,Football Jersey,347,3593
2848,Elysia Vigrass,31,Brazil,Forward,1,Panthers,1534,1977,Ariana Worsalls,Arinos,371,01-08-2000,Weishan,8,10,0,1,23404,6,81,86,Elite Championship Challenge,07/19/1988,04-01-2019,4,42,Steel Stadium,88083,30,Onofredo Digance,53661,10/17/2004,06/20/1987,3,Calf Strain,09/24/1982,10,381,10,02-06-2020,309,84464,Sweatband Set,122,5473
2849,Luis Fairpool,21,Russia,Goalkeeper,6,Lions,265,1963,Scot Dumphreys,Yeysk,471,12/15/1997,Asarum,9,10,10,5,1498,10,62,30,Gladiator Games,11/28/1990,07-01-2018,8,15,Fairytale Park,78015,71,Liliane Brazener,303027,09/20/2021,03/20/1984,8,Groin Strain,05/14/1983,9,126,7,03/24/2016,622,76069,Water Bottle Holder,451,5006
2850,Leonora Kornyakov,32,United States,Forward,3,Sharks,2443,1958,Giordano Blasi,Tampa,267,03/13/1987,Mardzad,2,1,5,6,70521,10,99,48,Champion's Cup,07/26/2019,06/23/2022,5,11,Titanium Terrace,15445,81,Elfie Abel,614997,09-02-1986,12/25/1993,16,Concussion,09/16/2003,9,867,7,06-05-2004,592,71169,Soccer Ball,190,4283
2851,Muriel Smoote,39,Norway,Midfielder,3,Wolves,3174,1989,Mikael Caccavella,Oslo,352,12/31/2009,Quinta do Sobrado,6,10,7,3,44744,2,60,3,Gladiator Games,01/22/1999,01/22/2002,9,8,Whimsical Woods,21520,91,Park Vickarman,552124,11/20/1997,12/14/1988,6,Elbow Tendonitis,08-01-2014,5,771,10,05/27/2009,621,27217,Water Bottle Holder,776,1536
2852,Hernando Keuneke,23,Poland,Goalkeeper,5,Dragons,2426,1966,Dahlia MacDiarmid,Goczałkowice Zdrój,324,06-08-2006,Laascaanood,1,9,4,10,23529,2,1,13,Grand Arena Showdown,02-05-1990,11/23/1982,5,35,Amber Arena,11150,34,Oby Josiah,170903,01/27/2016,11-08-2012,12,Shin Splints,05/16/2020,5,480,2,10-12-2010,847,23515,Coach Clipboard,354,9272
2853,Wilfred Norsworthy,28,China,Forward,6,Tigers,7042,1992,Greta Rowaszkiewicz,Bailai,243,02/24/1983,Kinh Môn,9,2,5,3,47447,10,86,34,Champion's Cup,10/26/2008,08-02-2015,9,44,Azure Arena,85803,5,Homerus Nolte,820940,02/23/1990,08-02-1983,20,Elbow Tendonitis,05/30/2006,1,361,6,02-06-2007,902,48021,Training Cones,475,6622
2854,Ware Haack,34,Cambodia,Forward,7,Tigers,8209,1978,Nehemiah Havercroft,Sisŏphŏn,135,11/29/2007,La Dorada,5,3,1,1,96466,0,100,68,Grand Arena Showdown,07/22/1981,12-03-2009,3,43,Bronze Bowl,63535,21,Janel Srutton,210001,07/29/1989,02-08-1994,17,Broken Arm,04-11-2001,1,818,1,10/17/2017,412,6364,Soccer Ball,539,9453
2855,Saidee Wildes,44,Guinea,Goalkeeper,7,Thunder,3754,1995,Alane Gritland,Coyah,330,03-12-1987,Xinjie,9,1,7,9,42851,5,79,49,Gladiator Games,10-10-2004,12-07-1983,3,18,Mystic Meadow,42208,38,Omar Hance,303841,09/28/1994,05-03-1992,16,Wrist Sprain,09-12-1987,11,319,2,07-08-2003,654,68523,Soccer Ball,494,2463
2856,Beck Westrey,45,Czech Republic,Forward,6,Lions,7423,1992,Meggy Bryce,Postupice,374,06-10-2002,Kakogawachō-honmachi,10,3,0,3,76269,5,34,38,Gladiator Games,01-04-1993,08-05-2004,8,1,Starlight Park,22831,37,Noe McMakin,967600,08-05-2022,01/16/2018,7,Shoulder Dislocation,04/15/2020,12,82,10,06/28/1985,720,27734,Football Jersey,494,4725
2857,Sybyl Vallery,28,Indonesia,Goalkeeper,10,Tigers,9121,2024,Nollie Cinnamond,Sukapura,415,08/14/2015,Nantang,8,2,2,5,20036,4,27,6,Battle Royale Bash,02/13/2004,03-06-1998,9,30,Sapphire Stadium,10953,15,Heall Dutt,977746,07/28/1985,05-02-1994,5,Elbow Tendonitis,05-03-1984,3,901,5,06/18/2020,886,44567,Sweatband Set,124,3347
2858,Baillie Collister,30,Indonesia,Defender,7,Sharks,3071,1966,Kelcey Decourcy,Karangranjong,279,03-05-2002,Anyang,2,8,7,3,27404,6,42,7,Supreme Showdown Series,09/23/1987,07/20/1983,5,1,Mythical Maze,75063,69,Neddy Minards,244413,02/23/2008,01-10-2013,2,Knee Injury,01-09-2010,2,849,6,01/18/2022,712,28214,Training Cones,948,1863
2859,Lanette Crampin,45,Portugal,Defender,3,Lions,7351,2004,Goddart Stampe,Fajã de Cima,297,02/23/2008,Tongzilin,4,4,8,1,48468,8,23,55,Grand Arena Showdown,04-04-2004,06-02-2001,6,9,Platinum Pavilion,2749,23,Dorey Tarte,695973,08/16/2012,09-04-2001,6,Broken Arm,02/18/1989,5,143,1,04/20/1984,40,89856,Sweatband Set,751,8766
2860,Yetta Whapples,38,China,Defender,5,Dragons,5346,2010,Valentine Kerby,Potou,416,07/17/1984,Manoc-Manoc,8,1,2,0,4318,4,72,36,Ultimate Warrior Showdown,06/23/1982,11/25/1998,1,2,Emerald Gardens,26377,59,Morna Arrighini,794545,10-06-1996,11/20/1999,17,Wrist Sprain,03/19/2023,8,272,5,05-01-2017,525,87464,Goalkeeper Gloves,869,7389
2861,Dianemarie Gier,40,Indonesia,Goalkeeper,1,Thunder,2616,1956,Ronda Revelle,Kumai,427,09-11-2004,Severka,3,2,10,7,85639,9,15,42,Epic Clash Challenge,10-02-2014,03/14/1986,1,47,Sunset Stadium,75743,14,Rudyard Kyneton,954957,02/22/2022,12-05-1995,12,Hamstring,08/15/1997,6,527,7,01/28/2005,858,94318,Training Cones,976,8916
2862,Roda Motte,23,Greece,Defender,10,Thunder,3698,1985,Sutton Bettles,Diavatós,425,07/25/1993,Cisaat,8,8,5,7,75359,7,76,16,Supreme Showdown Series,03-10-1999,02-09-2006,8,5,Starlight Park,48433,31,Nelson Loweth,964399,07/24/1998,08-08-2002,11,Hamstring,03/25/2000,2,154,8,08-12-2003,770,21042,Goalkeeper Gloves,698,2891
2863,Meredithe Ballister,22,San Marino,Goalkeeper,9,Thunder,1673,1990,Lorette Yearnsley,Poggio di Chiesanuova,372,05/14/2002,Fenglin,7,3,9,9,15281,0,25,17,Ultimate Showdown,08-04-2016,05-08-1985,10,10,Fantasy Field,24580,11,Renate Twentyman,258439,04-02-1983,04/23/1997,10,Facial Laceration,04/24/1988,7,831,4,03-08-2015,218,64592,Stadium Seat Cushion,537,828
2864,Ewart McLise,36,Portugal,Midfielder,3,Falcons,2933,1991,Geoff Tibbs,Eixo,260,10-05-1999,Fukuma,7,6,1,5,92312,1,68,36,Supreme Showdown Series,04/19/1990,02-10-2006,9,35,Pearl Park,30323,8,Prudy Beasleigh,839140,06-03-2000,01-05-2014,1,Wrist Sprain,06/16/1993,7,382,6,12-09-2020,286,23721,Stadium Seat Cushion,983,1575
2865,Cheryl Lindmark,23,China,Goalkeeper,6,Tigers,8932,1964,Osbourn Winter,Bianzhuang,361,01-02-1999,Gizałki,8,4,10,8,82843,5,59,68,Mega Masters Tournament,07/22/2017,09/19/2007,2,29,Steel Stadium,85921,65,Betteanne Huyghe,72456,08/13/2006,12-09-1986,20,Pulled Quad,04/24/2012,3,845,10,03-05-1999,671,13103,Football Jersey,671,1145
2866,Feliks Gallamore,28,Panama,Forward,4,Thunder,9332,2002,Mallissa Notman,Plaza de Caisán,268,09-04-1984,Changning,1,4,6,1,81771,1,66,44,Grand Arena Showdown,04/24/2009,04/20/2004,4,19,Wonderland Stadium,34617,18,Christiano Harwell,166762,05/30/2009,03/30/1993,9,Concussion,09-04-1989,6,237,10,06/16/1990,917,14863,Coach Clipboard,752,5398
2867,Spense Tull,30,Norway,Goalkeeper,7,Dragons,9368,1969,Lizzy Coils,Oslo,139,03-02-1983,Nazaré,1,3,6,6,26671,7,30,45,Mega Masters Tournament,10/22/1992,04/29/1990,8,3,Galactic Gardens,3627,74,Yasmin McAughtrie,453758,03/29/1983,01/30/2002,8,Neck Strain,08/22/1995,2,853,8,01-05-2006,52,60574,Referee Whistle,266,5517
2868,Dixie Bimrose,32,Russia,Defender,2,Falcons,391,1988,Katya Burgh,Gimry,284,05/21/2001,Corinto,8,1,2,1,24270,4,5,84,Gladiator Games,11-10-1980,10-05-2017,9,3,Sapphire Stadium,10391,30,Eadith Volante,182373,04/22/2005,03/20/2017,4,Groin Strain,02/24/1981,8,370,8,09/17/1995,80,98903,Goalkeeper Gloves,921,4124
2869,Georgy Fipp,27,France,Defender,3,Thunder,6498,1995,Lebbie Alexsandrov,Corbeil-Essonnes,207,12/26/2022,Tianyi,3,7,10,5,65133,8,93,90,Supreme Showdown Series,07/13/2010,09-08-2001,6,28,Crimson Court,71967,23,Vikki Archbald,844899,05/27/2012,09/19/2013,2,Rib Contusion,02/21/1983,9,97,2,10-09-2000,597,99423,Stadium Seat Cushion,476,5864
2870,Aguistin Hubbocks,38,Japan,Goalkeeper,5,Bears,334,2000,Egbert Monday,Mori,341,04/22/1984,Wakefield,1,4,3,6,44030,9,66,30,Champion's Cup,04/26/2010,01/26/1995,3,13,Azure Arena,55023,39,Ashlee Degan,621666,08/15/2022,08-06-2017,16,Plantar Fasciitis,08/24/1994,1,913,6,06/24/1995,92,36900,Goalkeeper Gloves,607,2023
2871,Cynthia Halliberton,44,Venezuela,Defender,5,Thunder,1570,1954,Geralda Kaemena,Veguitas,160,08-05-2002,Jabinyānah,6,1,0,8,15404,10,93,11,Gladiator Games,07-08-2010,12/14/2009,5,7,Heroic Hall,7516,55,Johny Elijah,439242,06/22/1988,07/31/2019,7,Shoulder Dislocation,02/27/2014,10,446,10,01/31/1982,383,9393,Team Scarf,343,7046
2872,Basia Jeune,44,Czech Republic,Defender,4,Bears,7832,2005,Asher Handrick,Kralupy nad Vltavou,478,12-12-1991,Sadovo,8,2,9,3,72022,5,9,31,Ultimate Warrior Showdown,03/27/1986,08/30/1982,1,4,Mythical Marsh,68284,43,Hyatt Woltering,545494,05-02-2006,11-06-2019,11,Ankle Sprain,04-08-1983,9,29,2,01/13/2005,681,34905,Goalkeeper Gloves,325,3200
2873,Abdel Moakes,31,Libya,Goalkeeper,8,Lions,1624,2004,Ugo Grime,Banī Walīd,461,04-02-2000,Atibaia,9,9,0,2,15718,0,88,93,Legendary Battle Royale,01/16/2002,04-11-2007,7,40,Epic Stadium,86972,42,Domeniga Maberley,820014,08/15/2003,10/13/1990,14,Hip Flexor Strain,06/30/1988,9,899,10,07/28/1996,843,8966,Team Scarf,373,2119
2874,Kelcie Bromehed,22,Peru,Forward,2,Bears,9527,1955,Maggy Barrs,Las Palmas,184,07/18/2022,Candelária,1,5,4,3,10988,7,99,93,Gladiator Games,04/14/1989,03-12-2005,6,23,Steel Stadium,93264,98,Marline McKenzie,191825,02/27/1994,12-10-1996,7,Broken Arm,05/18/2016,8,557,4,07-01-2013,457,74289,Referee Whistle,391,473
2875,Jermayne Papaminas,39,France,Goalkeeper,5,Eagles,9823,2016,Aldo Sacker,Paris 07,285,05/29/2020,San Pedro,4,6,8,5,21745,4,16,46,Elite Championship Challenge,08/26/2017,03/21/2017,10,29,Epic Stadium,36959,100,Arline Wroe,91669,12/24/2015,09/27/1983,7,Elbow Tendonitis,02-04-2013,11,396,3,04/14/2000,528,70868,Goalkeeper Gloves,801,6758
2876,Benjie Klehyn,33,Brazil,Forward,3,Sharks,7492,2014,Mata Rock,Palmeira,251,06-08-2013,Gayam,9,5,7,8,49681,9,62,18,Legendary Battle Royale,11-06-1995,04/23/2013,4,8,Ivory Field,50903,35,Igor Figger,917929,09-09-1998,06/26/1986,9,Knee Injury,11/13/1998,3,764,4,08/21/2017,117,96016,Coach Clipboard,121,2427
2877,Patsy Corneliussen,25,Albania,Forward,6,Wolves,4327,1994,Devonne Temblett,Roshnik,474,04/16/1982,Jardoeira,5,3,8,2,8451,7,75,23,Champion's Cup,07/29/2005,12/22/2015,4,28,Neon Nexus,95120,27,Thia Hagan,789750,09-12-2006,09/14/2019,10,Concussion,01/13/2022,10,853,3,11/17/2005,715,83501,Water Bottle Holder,112,4805
2878,Cristionna Skillicorn,39,Indonesia,Defender,8,Lions,2711,2004,Marcelle Cruikshanks,Maumere,351,09-09-1989,Bjelovar,6,6,5,6,13214,8,27,91,Gladiator Games,04-12-1985,09-09-1985,4,47,Sapphire Stadium,5288,37,Gracia Van Cassel,530564,10/20/2004,04-12-1991,4,Achilles Tendonitis,08-04-2001,1,330,6,07/24/1994,433,53260,Water Bottle Holder,238,3809
2879,Elana Juara,29,China,Defender,7,Dragons,9145,2021,Gretel Braisted,Zhuangke,391,12/28/1988,Penja,10,7,4,3,42651,8,16,20,Supreme Showdown Series,11-04-1999,01/25/2013,2,27,Fairytale Park,98254,38,Christina Simonnet,904401,11/15/1985,12-11-1998,8,Calf Strain,09-05-2009,1,373,9,04-10-2005,271,99708,Stadium Seat Cushion,362,8864
2880,Teodorico Muffitt,30,Poland,Defender,5,Eagles,8596,1945,Ellette Bluck,Poręba Spytkowska,309,01-11-1993,Ambalavao,8,7,7,5,62515,9,58,71,Ultimate Warrior Showdown,03/19/1989,03-06-1986,4,25,Neon Nexus,41982,77,Kendal Sargint,693741,08/26/1995,11/24/2001,15,Plantar Fasciitis,09-03-2006,6,791,8,11/29/2019,523,29405,Sweatband Set,423,9715
2881,Nissie Grimsdale,45,Japan,Midfielder,5,Dragons,771,1985,Rayner De Robertis,Namerikawa,105,08/13/1991,Myaydo,6,8,0,0,11610,9,73,23,Epic Clash Challenge,04/25/2019,08-02-2019,6,29,Diamond Dome,20810,27,Dinnie Van Cassel,567731,03/18/2015,08-08-1996,19,Groin Strain,09-09-1990,8,76,9,02/22/1986,156,41354,Stadium Seat Cushion,14,2469
2882,Vick Marle,42,Indonesia,Midfielder,3,Thunder,2602,1982,Kimberly Girault,Bantilan,283,04/27/1993,Mawu,7,10,1,0,50812,7,70,85,Champion's Cup,11/13/1985,02-07-2005,8,39,Fairytale Park,62076,72,Waverly Melrose,715641,11-01-2004,10/16/1998,17,Achilles Tendonitis,11/30/2016,10,561,6,10/17/1987,672,20857,Team Scarf,351,9277
2883,Betsy Knapman,29,France,Goalkeeper,7,Panthers,9965,1969,L;urette Vanyashkin,Carcassonne,456,09/22/1996,Rybczewice,8,5,5,5,96513,7,53,57,Ultimate Showdown,10-10-1985,12/22/2018,3,16,Platinum Pavilion,75183,84,Seamus Layus,567721,01-04-2002,07/22/2010,5,Facial Laceration,07/29/1995,4,443,3,11/26/2000,19,44747,Coach Clipboard,657,1485
2884,Cosetta Tremouille,29,Cuba,Forward,8,Panthers,3714,1959,Tana Bolesworth,Niquero,485,11-01-1983,Otavi,5,2,10,10,33432,7,70,85,Ultimate Showdown,03/27/1989,06-05-2013,6,47,Topaz Terrace,51301,75,Mandel Gedge,547342,09-09-2011,05/15/2001,14,Facial Laceration,12/28/1987,4,429,1,03-12-1985,850,53663,Team Scarf,297,6272
2885,Nils Bogges,45,Ukraine,Defender,8,Thunder,9868,2005,Ruben Wingar,Andrushivka,316,05-02-1982,Yubileynyy,5,3,7,0,81377,9,68,42,Supreme Showdown Series,11/24/1989,05-04-2014,5,34,Brass Ballpark,40501,61,Hedvige Trussell,988155,06/26/1985,01/31/1992,17,Torn ACL,09/24/2020,6,886,5,02/13/2000,308,51451,Goalkeeper Gloves,894,6921
2886,Evita Grewcock,18,Portugal,Goalkeeper,2,Panthers,1279,1964,Sabra Coast,Levandeira,393,01/30/1993,Taojiahe,6,7,0,9,89845,4,75,21,Master's Duel,02-09-1986,11/19/2014,2,1,Ruby Ridge Arena,73005,44,Eachelle Antonescu,355871,11/19/2013,08-10-2003,17,Neck Strain,08/28/2005,7,868,9,06-11-1992,74,98814,Team Scarf,627,5522
2887,Jarred Keaveny,33,Armenia,Forward,6,Eagles,2132,1955,Jude Costanza,Tsaghkahovit,197,11/21/2007,Roissy Charles-de-Gaulle,2,7,3,1,5049,8,9,42,Grand Arena Showdown,09/24/1982,11-06-2009,4,41,Steel Stadium,1186,33,D'arcy Keedy,872352,07/16/1986,02/26/2022,7,Torn ACL,10/23/2022,5,958,8,03-10-1996,940,3900,Referee Whistle,188,5533
2888,Brandi Antoniak,25,Venezuela,Forward,1,Dragons,4681,1959,Ruthann Rodda,Santa Cruz,430,07/25/1986,Göteborg,9,4,8,3,45973,8,12,47,Battle Royale Bash,08-09-1983,07-12-2001,6,14,Starlight Park,57318,88,Kleon Crutch,632635,06/15/2008,01/20/2007,20,Pulled Quad,12/25/1995,5,257,3,12-12-1995,305,70009,Water Bottle Holder,927,7736
2889,Rolfe Leither,33,Panama,Midfielder,7,Tigers,9656,1961,Nonie Jankovsky,Narganá,109,03/17/2019,Ōtake,7,9,6,5,76764,3,6,99,Epic Clash Challenge,04-01-1984,05-07-1991,3,7,Fantasy Field,88314,41,Skye Dirr,268091,01-07-1991,01/27/2017,17,Ankle Sprain,07-06-1983,5,646,6,06/22/1985,831,19653,Football Jersey,763,349
2890,Angela Clempton,23,Poland,Goalkeeper,3,Sharks,6700,1990,Corena Soots,Opatów,201,02-06-2000,Bergen,8,7,9,7,8635,0,75,4,Supreme Showdown Series,01/14/2008,07/31/2002,10,34,Whimsical Woods,19701,9,Vladimir Breckenridge,352784,05/22/2014,02-07-2000,7,Shoulder Dislocation,08/14/2006,2,220,8,09/23/1983,914,26008,Water Bottle Holder,255,9208
2891,Foster Blasiak,26,China,Goalkeeper,8,Eagles,4960,1961,Gertruda McAirt,Daping,154,06-02-2009,Cotorra,2,1,2,0,85654,0,62,16,Legendary Battle Royale,09-08-1982,12-01-1996,7,15,Heroic Hall,66313,82,Shelia Ratke,509174,07/13/2011,12-12-1991,8,Hip Flexor Strain,05-06-2022,3,610,1,03-04-1998,488,81181,Coach Clipboard,724,8985
2892,Eartha Telezhkin,28,China,Goalkeeper,3,Eagles,913,1960,Tomlin Sawle,Changfu,418,03/24/2011,La Concepción,4,3,3,8,29341,0,2,58,Elite Championship Challenge,05/17/1992,04/27/2012,2,10,Emerald Gardens,47172,99,Cammy Attenburrow,73560,12-06-1981,12/30/2002,18,Ankle Sprain,01/27/1989,11,660,1,06-04-2011,614,67933,Sweatband Set,117,2109
